OPTION CODE,OPTION CODE COMPAT,TYPE,DESCRIPTION,YEAR
CSW13,CSP7,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CSW13,CSP9,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CSW13,CWS1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW13,CWS3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW13,OFC1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW13,OFC3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW13,OFM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW13,OFM4,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW13,OR1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW13,OR3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW13,OT1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW13,OT3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW13,PRF1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW13,PRF2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW13,SAM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW14,AGF1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW14,AGF2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW14,CAGF1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW14,CAGF2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW14,CAGF3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW14,CAGF4,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW14,CPAC1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW14,CSAM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW14,CSP13,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW14,CSP14,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW14,CSP15,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW14,CSP20,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW14,CSP21,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW14,CWS1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW14,CWS3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW14,OFC1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW14,OFM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW14,OR1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW14,OT1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW14,PRF1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW14,PRF2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW14,SAM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,AGF1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,BFS3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CAGF1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CAGF2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CAGF3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CAGF4,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CGS16,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CGS21,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CGS23,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CGS24,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CGS26,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CLIG3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CPAC1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CSAM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CSP1,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CSW15,CSP11,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CSP12,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CSP13,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CSP14,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CSP15,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CSP16,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CSP17,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CSP18,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CSP19,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CSP2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CSP20,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CSP21,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CSP3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CSP5,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CSP6,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CSP7,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CSW15,CSP9,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CSW15,CSW26,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CSW15,CWS1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CWS3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,CWT1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,GS13,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,GS14,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,GS3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,GS4,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,LIG1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,LIG2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,OFC1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,OFC2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,OFM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,OFM2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,OR1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,OR2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,OT1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,OT2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,PRF1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,PRF2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,PRF3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,SAM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,SW10,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW15,WT1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,BFS3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CAGF1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CAGF2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CAGF3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CAGF4,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CGS16,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CGS21,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CGS23,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CGS24,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CGS26,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CLIG3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CPAC1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CSAM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CSP1,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CSW16,CSP11,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CSP12,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CSP13,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CSP14,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CSP15,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CSP16,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CSP17,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CSP18,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CSP19,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CSP2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CSP20,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CSP21,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CSP3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CSP5,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CSP6,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CSP7,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CSW16,CSP9,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CSW16,CSW26,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CSW16,CWS1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CWS3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,CWT1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,GS1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,GS13,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,GS2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,GS3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,GS4,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,GS5,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,LIG1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,LIG2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,OFC1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,OFC2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,OFM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,OFM2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,OR1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,OR2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,OT1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,OT2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,PRF1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,PRF2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,PRF3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,SAM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,SW10,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,WBD7,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW16,WT1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,AB14,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,AB2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,AB7,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,AHL4,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,AHW10,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,AHW6,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,AHW8,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,BFS1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,BFS2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,BFS3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,CAB14,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,CAB2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,CAB7,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,CAHL4,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,CHS3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,CHS9,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,CIGL3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,CIPM3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,CIPM4,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,CSAM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,CSAM2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,CSP1,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CSW17,CSP12,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CSW17,CSP13,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,CSP14,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,CSP15,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,CSP20,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,CSP21,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,CSP3,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CSW17,CSP7,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CSW17,CSP9,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CSW17,CWS1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,CWS3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,CWT1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,CWT2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,HEF4,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,HS3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,HS9,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,IGL3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,IPM3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,IPM4,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,OFA1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,OFA6,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,OFC3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,OFC4,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,OFM4,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,OFM5,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,OP1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,OP5,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,OR3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,OR4,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,OT3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,OT4,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,PRF2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,PRF3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,PRF4,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,SAM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,SAM2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,SOH1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,SOH2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,SOH3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,SW1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,SW2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,SW3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,SW4,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,SW6,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,WBD3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,WT1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW17,WT2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,BFS3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CGS16,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CGS21,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CGS23,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CGS24,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CGS26,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CHS4,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CHS5,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CIGL3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CLIG3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CPAC1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CSAM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CSP1,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CSW18,CSP11,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CSW18,CSP12,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CSW18,CSP13,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CSP14,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CSP15,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CSP16,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CSP17,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CSP2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CSP20,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CSP21,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CSP3,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CSW18,CSP5,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CSP6,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CSP7,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CSW18,CSP9,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CSW18,CSW26,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CWS1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CWS3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,CWT1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,GS13,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,GS2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,GS3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,GS5,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,HEF5,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,HEF6,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,HS4,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,HS5,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,IGL3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,LIG1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,LIG2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,OFC1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,OFC2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,OFM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,OFM2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,OR1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,OR2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,OT1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,OT2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,PRF2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,SAM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,SW2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW18,WT1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,AB14,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,AB2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,AB7,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,AHL4,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,AHW10,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,AHW6,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,AHW8,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,BFS1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,BFS2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,BFS3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,CAB14,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,CAB2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,CAB7,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,CAHL4,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,CHS3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,CHS9,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,CIGL3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,CIPM3,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,CIPM4,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,CSAM1,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,CSAM2,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,CSP1,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CSW19,CSP12,SUPBPA,First option is base for the second option at PARCEL LEVEL,2025
CSW19,CSP13,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,CSP14,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,CSP15,BASECO,Options are compatible at LAND USE LEVEL,2025
CSW19,CSP20,BASECO,Options are compatible at LAND USE LEVEL,2025
